pert,freenrg_1,freenrg_2,freenrg_3,freenrg_4,freenrg_5,SEM
mobley_1199854~mobley_7708038,1.228432,1.13689,1.246042,1.205955,1.224134,0.018954363913357804
mobley_1903702~mobley_9121449,43.377703,42.912324,42.36211,42.224678,40.60785,0.46953381576964154
mobley_9740891~mobley_1760914,-15.259407,-15.259407,-15.259407,-15.259407,-15.259407,5.921189464667501e-16
mobley_1760914~mobley_4395315,5.027211,5.027211,5.027211,5.027211,5.027211,0.0
mobley_1178614~mobley_1733799,-39.580643,-39.580643,-39.580643,-39.580643,-39.580643,0.0
mobley_1019269~mobley_252413,8.711837,8.98884,8.846854,9.475991,8.873138,0.13174629510730096
mobley_1019269~mobley_2310185,-7.474139,-8.903384,-7.340976,-8.252337,-7.75628,0.2859305282608698
mobley_1674094~mobley_1803862,2.441081,2.503247,2.316161,2.549619,2.509977,0.04084511827379127
mobley_1144156~mobley_6973347,-13.753516,-11.916996,-13.44759,-14.005443,-13.022037,0.3667390397984104
mobley_1674094~mobley_4561957,5.489292,5.694278,5.131717,5.711466,5.178717,0.12330491103398919
mobley_1178614~mobley_4553008,-1.934197,-1.934197,-1.934197,-1.934197,-1.934197,0.0
mobley_1650157~mobley_8739734,38.066079,38.173914,37.719422,38.285526,38.304977,0.1066280060727946
mobley_9883303~mobley_3167746,-0.066394,0.199955,0.092272,0.33084,-0.107327,0.054466322363416045
mobley_1903702~mobley_6632459,15.648284,14.758101,15.609229,15.724699,15.240097,0.1802830338174455
mobley_1199854~mobley_7326982,-16.528945,-16.385928,-17.358462,-16.943264,-15.732976,0.2734220632831225
mobley_1571523~mobley_852937,1.403834,1.73496,1.652649,1.409734,1.648147,0.06835417007279072
mobley_9624458~mobley_7769613,-2.004679,-2.004679,-2.004679,-2.004679,-2.004679,0.0
mobley_9624458~mobley_2178600,-31.911466,-31.911466,-31.911466,-31.911466,-31.911466,0.0
mobley_5948990~mobley_5747188,10.34518,10.315853,10.116789,10.377943,10.558711,0.07059225254402919
mobley_9733743~mobley_5627459,14.041193,10.243498,19.556976,15.390835,13.851422,1.0005261546426767
mobley_1662128~mobley_7983227,-49.734903,-26.168804,-27.154187,-24.851323,-23.928947,4.873058079080081
mobley_1019269~mobley_9201263,-81.827319,-81.840317,-81.261417,-81.077391,-82.070283,0.18936386886140683
mobley_9838013~mobley_2929847,-19.51261,-19.315023,-19.235664,-19.104489,-19.240429,0.044635855403475595
mobley_430089~mobley_252413,-33.865879,-33.352912,-33.00426,-33.635794,-33.886313,0.1668708670495237
mobley_1160109~mobley_8337722,-34.438972,-33.79555,-33.728408,-33.766394,-33.594774,0.14759227712505812
mobley_1563176~mobley_2864987,-11.540179,-11.682492,-11.63861,-11.612312,-11.613767,0.0231181486261335
mobley_9626434~mobley_6854178,-23.205886,-22.514287,-21.239301,-22.872616,-23.249554,0.24589306916222284
mobley_1903702~mobley_3639400,11.41438,11.06938,10.87662,11.114973,11.155789,0.08647772881418637
mobley_1019269~mobley_6006813,-162.765212,-161.395615,-161.944518,-162.176892,-162.86266,0.2708527379070789
mobley_1893815~mobley_3761215,-3.18611,-3.18611,-3.18611,-3.18611,-3.18611,0.0
mobley_1017962~mobley_511661,41.740515,41.387969,41.143374,42.574361,42.045575,0.2512037067123815
mobley_1571523~mobley_1424265,7.812738,7.634237,7.406614,7.607048,7.605822,0.06443135264015495
mobley_1662128~mobley_511661,15.771734,19.733334,16.282883,18.517386,17.151401,0.48562168928473504
mobley_1662128~mobley_4893032,-26.885316,-26.914965,-26.746144,-27.419289,-26.600945,0.13826017393067302
mobley_1075836~mobley_6973347,-25.744254,-26.410514,-25.839239,-26.289781,-26.040245,0.12735090710340455
mobley_4465023~mobley_1857976,-5.935014,-21.570094,25.278058,-5.816585,21.169169,3.6359054152210923
mobley_1923244~mobley_8221999,9.191062,8.738978,8.605832,8.905165,8.848929,0.09772206828214411
mobley_9942801~mobley_5006685,5.404626,5.343447,2.943943,2.79985,4.186909,0.3734591551544381
mobley_2681549~mobley_8127829,16.530459,23.236524,16.145906,0.96171,-0.430439,3.184028918674491
mobley_1363784~mobley_2789243,-9.054574,-8.689296,-8.576381,-8.654504,-8.715562,0.08251875666028922
mobley_1792062~mobley_7708038,0.938103,0.601759,0.539339,0.809062,0.793186,0.07285248524614653
mobley_9434451~mobley_9112978,25.813777,26.06497,25.450385,25.826361,26.137559,0.08029039526275143
mobley_9942801~mobley_3187514,-14.20746,-17.376579,-18.424659,-7.875067,-16.491074,1.2553383194617103
mobley_9434451~mobley_3639400,15.666905,4.208596,4.208596,0.107947,5.645169,1.730152225373075
mobley_9838013~mobley_1563176,19.275189,21.155648,20.080811,19.984604,19.235312,0.2327601006418791
mobley_1019269~mobley_8337977,-10.863598,-11.003473,-10.316019,-11.145299,-10.649314,0.14517606800867675
mobley_1019269~mobley_590519,-0.788996,-0.221203,-0.367516,-0.834378,-1.198135,0.1749709387574405
mobley_9942801~mobley_4395315,-44.963621,-38.572099,-38.045765,-39.599709,-36.028687,0.9985553582215642
mobley_9942801~mobley_7893124,7.892271,8.629979,7.503858,7.7971,7.759439,0.12638892896709306
mobley_1592519~mobley_7608435,2.886433,2.739853,2.943907,3.604295,3.530681,0.1776319870998464
mobley_2068538~mobley_303222,26.174734,22.101488,23.602699,24.603205,23.088932,0.46305187600616277
mobley_1662128~mobley_3167746,-16.544386,-16.638662,-16.530366,-17.007772,-16.969054,0.10407429283353296
mobley_1017962~mobley_6981465,-28.979902,-28.315286,-28.531448,-28.702271,-29.598008,0.22165049178425017
mobley_1017962~mobley_3034976,-44.073085,-45.707715,-43.057535,-43.628936,-45.342051,0.5046747652416945
mobley_1976156~mobley_36119,-3.665954,-3.507047,-3.524045,-3.741036,-3.624087,0.043850708262695104
mobley_1178614~mobley_3682850,11.397147,11.397147,11.397147,11.397147,11.397147,0.0
mobley_1662128~mobley_2310185,-18.858531,-18.908275,-18.945486,-18.892196,-18.833967,0.01939179192596672
mobley_1662128~mobley_9185328,-19.695993,-19.837962,-19.678441,-19.555919,-19.598988,0.04845380269762154
mobley_9897248~mobley_1976156,-49.018018,-48.441421,-47.630045,-48.159141,-48.426429,0.15011745171541097
mobley_1017962~mobley_4687447,12.433445,12.292164,12.300124,12.049485,12.533046,0.08142265375766133
mobley_1803862~mobley_1563176,-2.082997,-2.188949,-2.399996,-2.884317,-2.286699,0.13919429976892006
mobley_1017962~mobley_1502181,-10.685161,-10.669349,-10.780283,-10.126082,-11.011092,0.1454931842357572
mobley_1019269~mobley_7769613,-7.707268,-8.889098,-4.105612,-7.033429,-8.733085,0.8665970383178448
mobley_1563176~mobley_8573194,-0.713087,-0.99847,-1.200904,-0.785121,-0.7953,0.0892538988339445
mobley_1424265~mobley_3040612,21.221686,24.101319,16.293338,20.99882,14.044114,1.8205879655958839
mobley_2198613~mobley_6359135,0.865723,6.175252,2.236526,0.482016,14.376659,2.5912827631392408
mobley_1017962~mobley_5079234,-4.66534,-5.114443,-4.711128,-4.573999,-4.748537,0.0926472979209863
mobley_9838013~mobley_8221999,30.335505,29.848656,30.346188,30.047517,30.573409,0.0844963725914384
mobley_9407874~mobley_2197088,12.733124,13.149973,13.611426,13.623792,12.832607,0.12506378810450647
mobley_1019269~mobley_3573480,-4.799099,-4.952526,-4.427098,-4.856316,-4.795344,0.0893756339656396
mobley_967099~mobley_197466,190.69029,190.810552,188.580788,186.818499,184.652065,0.5414877700046591
mobley_1987439~mobley_1424265,5.709142,5.095683,5.833085,5.676906,5.759208,0.1324277235821109
mobley_1592519~mobley_6619554,-1.443084,-1.855075,-1.884787,-1.407462,-1.517847,0.10302079641946087
mobley_1733799~mobley_8057732,-10.328854,-10.086981,-9.562416,-9.934685,-10.746173,0.19765445417581662
mobley_9434451~mobley_2143011,11.081763,11.15073,11.204565,11.52896,10.968695,0.06276810344349527
mobley_2068538~mobley_2198613,-3.321616,-3.238224,-3.435394,-2.317674,-2.987169,0.1996847045368273
mobley_1733799~mobley_3727287,46.341228,44.791187,44.943002,46.006589,45.347084,0.29994476669163594
mobley_1019269~mobley_8765203,47.279964,48.974656,49.230129,41.871933,44.755343,1.389579033381801
mobley_9942801~mobley_2925352,-20.605019,-20.567563,-20.658816,-20.657875,-20.486632,0.02140735929015494
mobley_9942801~mobley_2451097,24.908479,23.616362,24.052699,23.916455,24.513557,0.1522408724371569
mobley_1967551~mobley_2725802,-13.323031,-13.482088,-13.578078,-13.238178,-13.238178,0.056654584942355944
mobley_1905088~mobley_9478823,-0.952751,-1.960264,-0.102073,-0.603505,-1.049179,0.30562755809115116
mobley_1674094~mobley_8614858,-26.499873,-27.253518,-27.826586,-27.46208,-27.741716,0.2371638817146487
mobley_1650157~mobley_3414356,10.756971,10.973816,10.93355,10.913038,10.792055,0.042097569220799436
mobley_20524~mobley_6571751,-5.470261,-6.350655,-5.962367,-4.751047,-5.554611,0.26765876009097855
mobley_1662128~mobley_2802855,-22.64171,-22.224515,-22.850736,-21.630674,-23.336303,0.2887345853493484
mobley_1674094~mobley_8525830,-10.314268,-13.266647,-11.187655,-11.079176,-11.310673,0.4906201908529042
mobley_1520842~mobley_8764620,64.814815,48.431582,48.331645,50.036967,50.656993,3.122776702363708
mobley_1278715~mobley_2492140,-8.681919,-8.681919,39.790842,39.200597,-8.076021,11.752482968214965
mobley_1728386~mobley_2043882,-34.185339,-33.97625,-33.746122,-33.570699,-34.199637,0.12304311842464064
mobley_1857976~mobley_3999471,-16.899309,-16.899309,-16.899309,-16.899309,-16.899309,0.0
mobley_9794857~mobley_1881249,1.9898,1.643888,1.071063,0.665714,1.474575,0.1531506002900413
mobley_1019269~mobley_8522124,6.370195,7.230325,6.920482,6.905319,6.84788,0.1383429081042465
mobley_1019269~mobley_8514745,-18.606629,-19.725596,-18.773719,-19.068558,-19.060416,0.19101654233248988
mobley_9794857~mobley_4630641,28.937749,28.864695,29.173115,28.720486,28.616441,0.06374635778507054
mobley_9624458~mobley_7768165,-47.755111,-47.755111,-47.755111,-47.755111,-47.755111,0.0
mobley_9624458~mobley_9246215,6.238913,6.238913,6.238913,6.238913,6.238913,2.9605947323337506e-16
mobley_20524~mobley_3211679,-9.523516,-9.691084,-9.71389,-8.524137,-9.525496,0.22150649534169425
mobley_1019269~mobley_2958326,4.28038,4.107669,4.002285,3.879938,3.757139,0.09040377640530287
mobley_1469079~mobley_8827942,10.993244,10.261013,10.261013,8.239515,10.176318,0.4610984346590865
mobley_994483~mobley_186894,3.051748,4.330925,3.869296,3.90768,2.604961,0.20981684342121926
mobley_3211679~mobley_6571751,3.990737,3.632636,4.481021,4.127658,4.11135,0.13629631595336683
mobley_2310185~mobley_3083321,9.873767,10.514299,9.923798,9.882754,10.388586,0.058093255125944786
mobley_1674094~mobley_6250025,-26.628693,-27.579679,-26.718166,-27.877419,-27.033802,0.2433069751563649
mobley_1827204~mobley_2792521,16.926137,16.971452,17.401105,18.481166,17.353587,0.18712522354243033
mobley_9733743~mobley_7227357,1.457211,1.732859,1.391238,1.61936,1.410194,0.04415559249170293
mobley_3515580~mobley_8723116,-50.363242,-52.967056,-44.947434,-40.136328,-40.181556,6.280680582432616
mobley_1899443~mobley_430089,25.343942,25.00068,24.973254,25.249379,25.241309,0.0737145443527937
mobley_4613090~mobley_1328936,-91.94322,-99.461615,-99.461615,-91.94322,-88.428253,1.5158212338931512
mobley_1520842~mobley_1363784,45.446801,45.164286,45.18102,45.736495,45.322285,0.10500600761223164
mobley_9794857~mobley_7047032,3.348232,3.518114,3.666134,3.274219,3.532414,0.04662210986674314
mobley_9626434~mobley_7573149,-26.309267,-26.737687,-25.547237,-25.569171,-24.596691,0.24459574746858453
mobley_1019269~mobley_6896128,14.860791,14.32679,14.216414,14.566801,14.333962,0.11510863836159307
mobley_1178614~mobley_8789465,-5.099901,-3.534728,-3.564033,-3.564033,-3.38161,0.3195589225368305
mobley_1858644~mobley_2859600,34.10347,33.575512,33.497049,33.531521,34.274727,0.16304172819355187
mobley_1881249~mobley_7227357,5.934115,5.746843,5.84394,5.678161,6.079232,0.07057649519592199
mobley_1967551~mobley_4639255,27.357341,27.640272,27.549829,27.26854,27.294375,0.07348530201380381
mobley_7708038~mobley_902954,-173.916631,-171.593229,-175.801558,-175.801558,-173.916631,12.223957130237627
mobley_9942801~mobley_7463799,-2.983762,-39.456091,-7.570836,-2.75222,0.168867,4.893033802422827
mobley_9733743~mobley_9838013,-16.459729,-15.966437,-16.168389,-15.590254,-15.753738,0.10204721637547111
mobley_9838013~mobley_6632459,24.838254,24.648653,24.241685,24.703793,23.876109,0.11800911257401553
mobley_1875719~mobley_8525830,-12.284578,-11.173653,-11.369842,-12.609821,-11.893223,0.26969753370110744
mobley_1967551~mobley_2008055,10.965311,10.850621,10.893761,10.746851,11.002916,0.044977971508284066
mobley_20524~mobley_3398536,22.307591,21.138244,21.402644,22.420926,21.735041,0.24932170315947236
mobley_1502181~mobley_3709920,27.47339,27.479264,27.644047,27.487683,28.020447,0.10481896121189162
mobley_9624458~mobley_8221999,-2.004679,-2.004679,-2.004679,-2.004679,-2.004679,0.0
mobley_1875719~mobley_778352,19.548306,19.136123,18.378555,18.785992,18.892636,0.19356347920529873
mobley_1674094~mobley_7859387,-30.42329,-31.475373,-30.818467,-30.418588,-31.082021,0.2017311387811511
mobley_6456034~mobley_1743409,-12.776023,-14.815262,-12.865081,-12.776023,-14.815262,0.5057596382087773
mobley_9478823~mobley_7497999,-1.611236,2.034213,3.691374,0.549185,2.91414,0.6266299169467449
mobley_1019269~mobley_2517158,9.309892,9.659892,9.804273,9.539536,9.684005,0.08372238149300351
mobley_9942801~mobley_1760914,4.262896,3.733843,3.717568,4.591733,3.88777,0.11303418785266296
mobley_1899443~mobley_252413,-28.017436,-27.937951,-27.906768,-27.975777,-27.86439,0.026552481817336816
mobley_2049967~mobley_4983965,-1.701282,-1.464999,-1.24045,-1.415111,-1.560325,0.07654215857721808
mobley_1019269~mobley_9112978,33.360133,32.839126,33.488554,32.89987,34.66358,0.3284926670983089
mobley_9733743~mobley_8426916,-13.257159,-13.476842,-13.333335,-13.370349,-13.327277,0.023977633425618365
mobley_1520842~mobley_8746821,457.311997,299.994282,498.054075,626.579578,60.087494,97.23864028552389
mobley_1563176~mobley_5973402,-8.378702,-8.410511,-8.110065,-8.118263,-8.287334,0.06326768596605997
mobley_9913368~mobley_6091882,-47.755111,-47.755111,-47.755111,-47.755111,-47.755111,0.0
mobley_1019269~mobley_6081058,10.094195,9.501342,9.621175,9.844635,7.724607,0.4205100551273892
mobley_1017962~mobley_3525176,19.173827,18.661499,17.60941,19.245313,18.647303,0.2924237736938635
mobley_6235784~mobley_7768165,-46.026075,30.07307,16.270177,-3.536578,-3.536578,12.851836216432988
mobley_1827204~mobley_1674094,41.876425,42.153643,42.587923,41.564751,42.096604,0.16847812814677218
mobley_1963873~mobley_8427539,-7.168623,-7.121892,-6.531581,-7.343814,-7.394795,0.15393194512023814
mobley_2609604~mobley_5157661,-9.354855,-9.391273,-9.273675,-9.33571,-9.788596,1.988362490022932
mobley_2068538~mobley_1967551,-10.770606,-10.887393,-10.934363,-10.761353,-10.950098,0.04007336514020247
mobley_1662128~mobley_3639400,-23.726076,-23.473634,-23.191998,-22.632071,-22.755737,0.20759165193894474
mobley_1827204~mobley_4762983,11.839666,11.661289,11.847935,11.906191,11.861622,0.042108062544600616
mobley_9838013~mobley_8492526,18.144508,17.769654,18.816463,18.202701,18.127714,0.11282149687064659
mobley_1199854~mobley_8772587,1.684012,1.73898,1.478489,1.247787,2.099646,0.14185324572790006
mobley_9913368~mobley_6190089,-47.755111,-47.755111,-47.755111,-47.755111,-47.755111,0.0
mobley_9733743~mobley_2178600,4.542889,4.917896,4.627876,4.776726,5.161374,0.07312422022236476
mobley_1469079~mobley_5510474,-32.274651,-32.274651,-32.274651,-32.274651,-32.274651,0.0
mobley_1160109~mobley_5006685,26.898385,27.10093,26.647009,27.802928,26.961026,0.19463579547570395
mobley_1881249~mobley_9246215,54.310509,51.752737,51.724529,51.985102,49.893421,0.7032460711150553
mobley_1803862~mobley_5627459,11.371734,11.270015,11.43671,11.88432,11.440974,0.10551874837089383
mobley_9740891~mobley_2451097,-57.675755,-57.675755,-57.675755,-57.675755,-57.675755,0.0
mobley_2008055~mobley_6091882,20.235465,20.427832,19.792977,19.70243,21.616385,0.20671771112806211
mobley_9434451~mobley_2198613,3.449388,2.465612,2.640181,3.137905,2.528172,0.12800533425909333
mobley_1019269~mobley_8467917,19.717439,19.356173,19.890574,19.144575,20.107918,0.17516841063199765
mobley_1674094~mobley_1019269,-6.423245,-6.828974,-6.817674,-6.432666,-6.261445,0.11457196999152976
mobley_7532833~mobley_4043987,-1.934891,-1.034552,-1.629309,-1.206575,-1.034552,0.06826989107602481
mobley_1571523~mobley_7364468,-43.113324,-43.05633,-43.468076,-42.229307,-42.946036,0.2031012078412147
mobley_9794857~mobley_7106722,17.949834,18.338712,17.703231,17.756781,17.708627,0.08033794842981203
mobley_9434451~mobley_2008055,6.230817,6.227127,5.454055,5.28574,5.886542,0.12980762797435633
mobley_1571523~mobley_8057732,-18.430721,-18.649788,-18.289242,-17.946456,-18.512808,0.12003870003128134
mobley_2049967~mobley_8578590,-31.785003,-32.000742,-32.467309,-31.95735,-32.13654,0.11423443621054011
mobley_1899443~mobley_4893032,-5.998423,-5.66309,-6.398002,-5.893052,-6.448117,0.15034187937078602
mobley_1662128~mobley_8427539,-52.08909,-51.961181,-52.506084,-52.157415,-52.199459,0.09036893590576339
mobley_1563176~mobley_8772587,-1.983148,-1.722044,-1.86482,-1.714219,-1.934197,0.05461090402712631
mobley_2198613~mobley_6917738,0.865723,-1.486553,18.830625,41.207037,3.17123,8.006794774047425
mobley_9794857~mobley_3259411,46.27209,47.202785,47.198131,47.230866,46.515793,0.13586172740825678
mobley_1019269~mobley_5449201,7.950152,7.84641,7.806287,7.790861,7.711261,0.03904701451250783
mobley_1017962~mobley_859464,-15.542667,-15.854996,-15.664557,-16.079772,-15.639809,0.09539418402051537
mobley_1424265~mobley_6175884,7.782774,7.574961,7.347552,6.820055,8.282688,0.24132653102073132
mobley_1674094~mobley_1563176,-1.776271,-2.038033,-2.135584,-1.751257,-2.096729,0.0815299917517474
mobley_1650157~mobley_9624458,26.66966,25.810449,26.590906,25.543158,25.545649,0.2493566550009446
mobley_9478823~mobley_7150646,-1.510314,-0.940948,-1.794102,-0.606898,-0.760301,0.1513967276114279
mobley_9534740~mobley_1896013,-14.825087,-14.134512,-13.107075,-13.894655,-13.025178,0.2237120659258831
mobley_1662128~mobley_7099614,6.749224,6.579704,6.181151,7.396474,6.648918,0.19661744729611366
mobley_1903702~mobley_2422586,12.124991,12.293124,12.348729,12.454258,12.486838,0.06446165720255728
mobley_1017962~mobley_2364370,-19.370633,-19.50564,-20.153391,-19.878627,-19.927932,0.14371382149556775
mobley_9478823~mobley_8789465,-6.667571,-5.274557,-4.03425,-6.802304,-7.100746,0.3855304453256635
mobley_1019269~mobley_9733743,1.699976,1.669969,1.684134,1.689335,1.620983,0.013844466918592407
mobley_6474572~mobley_8765203,3.380907,-42.124997,48.056905,40.202281,76.857755,7.624567137992438
mobley_1563176~mobley_4893032,-1.400793,-1.658653,-0.303941,-0.832894,-0.425574,0.2653533353140676
mobley_1019269~mobley_8436428,10.027412,10.132386,9.604789,9.518856,10.292198,0.1508861015840758
mobley_1019269~mobley_6854178,-11.299047,-16.307868,-14.069836,-15.477105,-16.505124,0.9593262580803779
mobley_1017962~mobley_9015240,1.731523,1.704322,2.01438,1.479091,1.113608,0.15011992432765212
mobley_1019269~mobley_4924862,-0.811312,-0.265039,-0.856953,-0.638026,-1.103172,0.13901689209106927
